Collection date;Plot;Location;Individual;Group;Genus;Species;Morphotype;Trait;Value;Unit;OBS
;OG38;Understory;K-1625;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona luteipennis;;wingLength;6,457;mm;
;OG38;Understory;K-1625;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona luteipennis;;intertegularDistance;1,918;mm;
;OG38;Understory;K-1625;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona luteipennis;;proboscisLength;3,709;mm;
;OG38;Understory;K-1625;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona luteipennis;;prementumLength;1,328;mm;
;OG38;Understory;K-1625;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona luteipennis;;glossaLength;2,381;mm;
;OG38;Understory;K-1626;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona luteipennis;;weight;0,0199;g;
;OG38;Understory;K-1626;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona luteipennis;;wingLength;6,299;mm;
;OG38;Understory;K-1626;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona luteipennis;;intertegularDistance;1,866;mm;
;OG38;Understory;K-1626;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona luteipennis;;proboscisLength;3,234;mm;
;OG38;Understory;K-1626;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona luteipennis;;prementumLength;1,366;mm;
;OG38;Understory;K-1626;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona luteipennis;;glossaLength;1,868;mm;
;OG38;Understory;K-1627;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona luteipennis;;weight;0,0214;g;
;OG38;Understory;K-1627;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona luteipennis;;wingLength;6,427;mm;
;OG38;Understory;K-1627;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona luteipennis;;intertegularDistance;1,929;mm;
;OG38;Understory;K-1627;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona luteipennis;;proboscisLength;3,366;mm;
;OG38;Understory;K-1627;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona luteipennis;;prementumLength;1,431;mm;
;OG38;Understory;K-1627;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona luteipennis;;glossaLength;1,935;mm;
;OG38;Understory;K-1628;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona luteipennis;;weight;0,0225;g;
;OG38;Understory;K-1628;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona luteipennis;;wingLength;6,489;mm;
;OG38;Understory;K-1628;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona luteipennis;;intertegularDistance;1,896;mm;
;OG38;Understory;K-1628;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona luteipennis;;proboscisLength;3,383;mm;
;OG38;Understory;K-1628;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona luteipennis;;prementumLength;1,415;mm;
;OG38;Understory;K-1628;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona luteipennis;;glossaLength;1,968;mm;
;OG38;Understory;K-1629;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona luteipennis;;weight;0,0205;g;
;OG38;Understory;K-1629;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona luteipennis;;wingLength;6,275;mm;
;OG38;Understory;K-1629;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona luteipennis;;intertegularDistance;1,871;mm;
;OG38;Understory;K-1629;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona luteipennis;;proboscisLength;3,377;mm;
;OG38;Understory;K-1629;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona luteipennis;;prementumLength;1,415;mm;
;OG38;Understory;K-1629;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona luteipennis;;glossaLength;1,962;mm;
;PR19;Understory;K-1979;Apidae: Apinae: Meliponini;Tetragonisca;Tetragonisca buchwaldi;;weight;0,0067;g;
;PR19;Understory;K-1979;Apidae: Apinae: Meliponini;Tetragonisca;Tetragonisca buchwaldi;;wingLength;4,964;mm;
;PR19;Understory;K-1979;Apidae: Apinae: Meliponini;Tetragonisca;Tetragonisca buchwaldi;;intertegularDistance;1,018;mm;
;PR19;Understory;K-1979;Apidae: Apinae: Meliponini;Tetragonisca;Tetragonisca buchwaldi;;proboscisLength;1,498;mm;
;PR19;Understory;K-1979;Apidae: Apinae: Meliponini;Tetragonisca;Tetragonisca buchwaldi;;prementumLength;0,789;mm;
;PR19;Understory;K-1979;Apidae: Apinae: Meliponini;Tetragonisca;Tetragonisca buchwaldi;;glossaLength;0,709;mm;
;CR02;Understory;K-2030;Apidae: Apinae: Meliponini;Ptilotrigona;Ptilotrigona occidentalis;;weight;0,0293;g;
;CR02;Understory;K-2030;Apidae: Apinae: Meliponini;Ptilotrigona;Ptilotrigona occidentalis;;wingLength;9,388;mm;
;CR02;Understory;K-2030;Apidae: Apinae: Meliponini;Ptilotrigona;Ptilotrigona occidentalis;;intertegularDistance;1,738;mm;
;CR02;Understory;K-2030;Apidae: Apinae: Meliponini;Ptilotrigona;Ptilotrigona occidentalis;;proboscisLength;2,561;mm;
;CR02;Understory;K-2030;Apidae: Apinae: Meliponini;Ptilotrigona;Ptilotrigona occidentalis;;prementumLength;1,2;mm;
;CR02;Understory;K-2030;Apidae: Apinae: Meliponini;Ptilotrigona;Ptilotrigona occidentalis;;glossaLength;1,361;mm;
;CR05;Understory;K-2082;Apidae: Apinae: Meliponini;Ptilotrigona;Ptilotrigona occidentalis;;weight;0,0309;g;
;CR05;Understory;K-2082;Apidae: Apinae: Meliponini;Ptilotrigona;Ptilotrigona occidentalis;;wingLength;9,387;mm;
;CR05;Understory;K-2082;Apidae: Apinae: Meliponini;Ptilotrigona;Ptilotrigona occidentalis;;intertegularDistance;1,618;mm;
;CR05;Understory;K-2082;Apidae: Apinae: Meliponini;Ptilotrigona;Ptilotrigona occidentalis;;proboscisLength;2,349;mm;
;CR05;Understory;K-2082;Apidae: Apinae: Meliponini;Ptilotrigona;Ptilotrigona occidentalis;;prementumLength;1,191;mm;
;CR05;Understory;K-2082;Apidae: Apinae: Meliponini;Ptilotrigona;Ptilotrigona occidentalis;;glossaLength;1,158;mm;
;CR14;Understory;K-2248;Apidae: Apinae: Meliponini;Ptilotrigona;Ptilotrigona occidentalis;;weight;0,0277;g;
;CR14;Understory;K-2248;Apidae: Apinae: Meliponini;Ptilotrigona;Ptilotrigona occidentalis;;wingLength;9,659;mm;
;CR14;Understory;K-2248;Apidae: Apinae: Meliponini;Ptilotrigona;Ptilotrigona occidentalis;;intertegularDistance;1,679;mm;
;CR14;Understory;K-2248;Apidae: Apinae: Meliponini;Ptilotrigona;Ptilotrigona occidentalis;;proboscisLength;2,545;mm;
;CR14;Understory;K-2248;Apidae: Apinae: Meliponini;Ptilotrigona;Ptilotrigona occidentalis;;prementumLength;1,21;mm;
;CR14;Understory;K-2248;Apidae: Apinae: Meliponini;Ptilotrigona;Ptilotrigona occidentalis;;glossaLength;1,335;mm;
;OG38;Understory;K-1558;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;weight;0,0115;g;
;OG38;Understory;K-1558;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;wingLength;5,603;mm;
;OG38;Understory;K-1558;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;intertegularDistance;1,635;mm;
;OG38;Understory;K-1558;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;proboscisLength;2,874;mm;
;OG38;Understory;K-1558;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;prementumLength;1,183;mm;
;OG38;Understory;K-1558;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;glossaLength;1,691;mm;
;OG38;Understory;K-1559;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;weight;0,0118;g;
;OG38;Understory;K-1559;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;wingLength;5,591;mm;
;OG38;Understory;K-1559;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;intertegularDistance;1,585;mm;
;OG38;Understory;K-1559;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;proboscisLength;2,67;mm;
;OG38;Understory;K-1559;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;prementumLength;1,111;mm;
;OG38;Understory;K-1559;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;glossaLength;1,559;mm;
;OG38;Understory;K-1560;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;weight;0,0116;g;
;OG38;Understory;K-1560;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;wingLength;5,511;mm;
;OG38;Understory;K-1560;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;intertegularDistance;1,559;mm;
;OG38;Understory;K-1560;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;proboscisLength;2,679;mm;
;OG38;Understory;K-1560;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;prementumLength;1,106;mm;
;OG38;Understory;K-1560;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;glossaLength;1,573;mm;
;OG38;Understory;K-1561;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;weight;0,0117;g;
;OG38;Understory;K-1561;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;wingLength;5,352;mm;
;OG38;Understory;K-1561;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;intertegularDistance;1,614;mm;
;OG38;Understory;K-1561;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;proboscisLength;2,605;mm;
;OG38;Understory;K-1561;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;prementumLength;1,106;mm;
;OG38;Understory;K-1561;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;glossaLength;1,499;mm;
;OG38;Understory;K-1562;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;weight;0,0116;g;
;OG38;Understory;K-1562;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;wingLength;5,475;mm;
;OG38;Understory;K-1562;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;intertegularDistance;1,649;mm;
;OG38;Understory;K-1562;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;proboscisLength;2,634;mm;
;OG38;Understory;K-1562;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;prementumLength;1,123;mm;
;OG38;Understory;K-1562;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;glossaLength;1,511;mm;
;OG38;Understory;K-1563;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;weight;0,0117;g;
;OG38;Understory;K-1563;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;wingLength;5,556;mm;
;OG38;Understory;K-1563;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;intertegularDistance;1,623;mm;
;OG38;Understory;K-1563;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;proboscisLength;2,873;mm;
;OG38;Understory;K-1563;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;prementumLength;1,168;mm;
;OG38;Understory;K-1563;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;glossaLength;1,705;mm;
;OG38;Understory;K-1564;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;weight;0,0115;g;
;OG38;Understory;K-1564;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;wingLength;5,62;mm;
;OG38;Understory;K-1564;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;intertegularDistance;1,648;mm;
;OG38;Understory;K-1564;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;proboscisLength;2,734;mm;
;OG38;Understory;K-1564;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;prementumLength;1,137;mm;
;OG38;Understory;K-1564;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;glossaLength;1,597;mm;
;OG38;Understory;K-1565;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;weight;0,0119;g;
;OG38;Understory;K-1565;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;wingLength;5,571;mm;
;OG38;Understory;K-1565;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;intertegularDistance;1,569;mm;
;OG38;Understory;K-1565;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;proboscisLength;2,716;mm;
;OG38;Understory;K-1565;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;prementumLength;1,103;mm;
;OG38;Understory;K-1565;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;glossaLength;1,613;mm;
;CR04;Understory;K-1038;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;weight;0,0114;g;
;CR04;Understory;K-1038;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;wingLength;5,478;mm;
;CR04;Understory;K-1038;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;intertegularDistance;1,61;mm;
;CR04;Understory;K-1038;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;proboscisLength;2,742;mm;
;CR04;Understory;K-1038;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;prementumLength;1,142;mm;
;CR04;Understory;K-1038;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;glossaLength;1,6;mm;
;CR04;Understory;K-1039;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;weight;0,0116;g;
;CR04;Understory;K-1039;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;wingLength;5,544;mm;
;CR04;Understory;K-1039;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;intertegularDistance;1,535;mm;
;CR04;Understory;K-1039;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;proboscisLength;2,824;mm;
;CR04;Understory;K-1039;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;prementumLength;1,147;mm;
;CR04;Understory;K-1039;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;glossaLength;1,677;mm;
;PA55;Understory;K-1313;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;weight;0,0106;g;
;PA55;Understory;K-1313;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;wingLength;5,473;mm;
;PA55;Understory;K-1313;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;intertegularDistance;1,538;mm;
;PA55;Understory;K-1313;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;proboscisLength;2,676;mm;
;PA55;Understory;K-1313;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;prementumLength;1,067;mm;
;PA55;Understory;K-1313;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;glossaLength;1,609;mm;
;OG38;Understory;K-1649;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;weight;0,0116;g;
;OG38;Understory;K-1649;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;wingLength;5,565;mm;
;OG38;Understory;K-1649;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;intertegularDistance;1,586;mm;
;OG38;Understory;K-1649;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;proboscisLength;2,71;mm;
;OG38;Understory;K-1649;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;prementumLength;1,127;mm;
;OG38;Understory;K-1649;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;glossaLength;1,583;mm;
;OG38;Understory;K-1650;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;weight;0,0116;g;
;OG38;Understory;K-1650;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;wingLength;5,368;mm;
;OG38;Understory;K-1650;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;intertegularDistance;1,598;mm;
;OG38;Understory;K-1650;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;proboscisLength;2,844;mm;
;OG38;Understory;K-1650;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;prementumLength;1,202;mm;
;OG38;Understory;K-1650;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;glossaLength;1,642;mm;
;OG38;Understory;K-1651;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;weight;0,0103;g;
;OG38;Understory;K-1651;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;wingLength;5,292;mm;
;OG38;Understory;K-1651;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;intertegularDistance;1,527;mm;
;OG38;Understory;K-1651;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;proboscisLength;2,808;mm;
;OG38;Understory;K-1651;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;prementumLength;1,117;mm;
;OG38;Understory;K-1651;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;glossaLength;1,691;mm;
;OG38;Understory;K-1652;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;weight;0,0115;g;
;OG38;Understory;K-1652;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;wingLength;5,638;mm;
;OG38;Understory;K-1652;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;intertegularDistance;1,553;mm;
;OG38;Understory;K-1652;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;proboscisLength;2,635;mm;
;OG38;Understory;K-1652;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;prementumLength;1,09;mm;
;OG38;Understory;K-1652;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;glossaLength;1,545;mm;
;OG38;Understory;K-1653;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;weight;0,0125;g;
;OG38;Understory;K-1653;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;wingLength;5,661;mm;
;OG38;Understory;K-1653;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;intertegularDistance;1,589;mm;
;OG38;Understory;K-1653;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;proboscisLength;2,94;mm;
;OG38;Understory;K-1653;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;prementumLength;1,163;mm;
;OG38;Understory;K-1653;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;glossaLength;1,777;mm;
;OG38;Understory;K-1654;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;weight;0,0114;g;
;OG38;Understory;K-1654;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;wingLength;5,684;mm;
;OG38;Understory;K-1654;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;intertegularDistance;1,606;mm;
;OG38;Understory;K-1654;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;proboscisLength;2,858;mm;
;OG38;Understory;K-1654;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;prementumLength;1,159;mm;
;OG38;Understory;K-1654;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;glossaLength;1,699;mm;
;OG38;Understory;K-1655;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;weight;0,012;g;
;OG38;Understory;K-1655;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;wingLength;5,362;mm;
;OG38;Understory;K-1655;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;intertegularDistance;1,541;mm;
;OG38;Understory;K-1655;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;proboscisLength;2,636;mm;
;OG38;Understory;K-1655;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;prementumLength;1,123;mm;
;OG38;Understory;K-1655;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona postica 'group b';;glossaLength;1,513;mm;
;CR04;Understory;K-1069;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona (Gymnotrigona) sp;;weight;0,0204;g;
;CR04;Understory;K-1069;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona (Gymnotrigona) sp;;wingLength;6,26;mm;
;CR04;Understory;K-1069;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona (Gymnotrigona) sp;;intertegularDistance;1,92;mm;
;CR04;Understory;K-1069;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona (Gymnotrigona) sp;;proboscisLength;3,505;mm;
;CR04;Understory;K-1069;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona (Gymnotrigona) sp;;prementumLength;1,303;mm;
;CR04;Understory;K-1069;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona (Gymnotrigona) sp;;glossaLength;2,202;mm;
;CR04;Understory;K-1070;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona (Gymnotrigona) sp;;weight;0,0216;g;
;CR04;Understory;K-1070;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona (Gymnotrigona) sp;;wingLength;6,286;mm;
;CR04;Understory;K-1070;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona (Gymnotrigona) sp;;intertegularDistance;1,894;mm;
;CR04;Understory;K-1070;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona (Gymnotrigona) sp;;proboscisLength;3,215;mm;
;CR04;Understory;K-1070;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona (Gymnotrigona) sp;;prementumLength;1,35;mm;
;CR04;Understory;K-1070;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona (Gymnotrigona) sp;;glossaLength;1,865;mm;
;CR04;Understory;K-1071;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona (Gymnotrigona) sp;;weight;0,0215;g;
;CR04;Understory;K-1071;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona (Gymnotrigona) sp;;wingLength;6,334;mm;
;CR04;Understory;K-1071;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona (Gymnotrigona) sp;;intertegularDistance;1,923;mm;
;CR04;Understory;K-1071;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona (Gymnotrigona) sp;;proboscisLength;3,159;mm;
;CR04;Understory;K-1071;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona (Gymnotrigona) sp;;prementumLength;1,33;mm;
;CR04;Understory;K-1071;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona (Gymnotrigona) sp;;glossaLength;1,829;mm;
;CR04;Understory;K-1072;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona (Gymnotrigona) sp;;weight;0,0198;g;
;CR04;Understory;K-1072;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona (Gymnotrigona) sp;;wingLength;6,3;mm;
;CR04;Understory;K-1072;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona (Gymnotrigona) sp;;intertegularDistance;1,857;mm;
;CR04;Understory;K-1072;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona (Gymnotrigona) sp;;proboscisLength;3,218;mm;
;CR04;Understory;K-1072;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona (Gymnotrigona) sp;;prementumLength;1,298;mm;
;CR04;Understory;K-1072;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona (Gymnotrigona) sp;;glossaLength;1,92;mm;
;CR04;Understory;K-1073;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona (Gymnotrigona) sp;;weight;0,0191;g;
;CR04;Understory;K-1073;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona (Gymnotrigona) sp;;wingLength;6,37;mm;
;CR04;Understory;K-1073;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona (Gymnotrigona) sp;;intertegularDistance;1,874;mm;
;CR04;Understory;K-1073;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona (Gymnotrigona) sp;;proboscisLength;3,266;mm;
;CR04;Understory;K-1073;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona (Gymnotrigona) sp;;prementumLength;1,339;mm;
;CR04;Understory;K-1073;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona (Gymnotrigona) sp;;glossaLength;1,927;mm;
;CR04;Understory;K-1074;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona (Gymnotrigona) sp;;weight;0,0224;g;
;CR04;Understory;K-1074;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona (Gymnotrigona) sp;;wingLength;6,3;mm;
;CR04;Understory;K-1074;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona (Gymnotrigona) sp;;intertegularDistance;1,886;mm;
;CR04;Understory;K-1074;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona (Gymnotrigona) sp;;proboscisLength;3,052;mm;
;CR04;Understory;K-1074;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona (Gymnotrigona) sp;;prementumLength;1,301;mm;
;CR04;Understory;K-1074;Apidae: Apinae: Meliponini;Scaptotrigona;Scaptotrigona (Gymnotrigona) sp;;glossaLength;1,751;mm;
;PA55;Understory;K-1334;Apidae: Apinae: Meliponini;Trigona;Trigona cf fulviventris;;weight;0,0141;g;
;PA55;Understory;K-1334;Apidae: Apinae: Meliponini;Trigona;Trigona cf fulviventris;;wingLength;7,036;mm;
;PA55;Understory;K-1334;Apidae: Apinae: Meliponini;Trigona;Trigona cf fulviventris;;intertegularDistance;1,398;mm;
